,EDAD,CLUSTER,SEXO,COUNT,SEMANA
4602,70,Creacion de usuario,F,6,36
4603,70,Creacion de usuario,F,5,37
4604,70,Creacion de usuario,M,4,35
4605,70,Creacion de usuario,M,6,36
4606,70,Creacion de usuario,M,3,37
4607,70,Pagos,F,50,35
4608,70,Pagos,F,34,36
4609,70,Pagos,F,42,37
4610,70,Pagos,F,4,38
4611,70,Pagos,M,30,35
4612,70,Pagos,M,40,36
4613,70,Pagos,M,42,37
4614,70,Pagos,M,8,38
4615,70,Pasos,F,126,35
4616,70,Pasos,F,171,36
4617,70,Pasos,F,129,37
4618,70,Pasos,F,30,38
4619,70,Pasos,M,105,35
4620,70,Pasos,M,118,36
4621,70,Pasos,M,102,37
4622,70,Pasos,M,17,38
4623,70,Permisos,F,7,35
4624,70,Permisos,F,8,37
4625,70,Permisos,F,1,38
4626,70,Permisos,M,6,35
4627,70,Permisos,M,7,36
4628,70,Permisos,M,7,37
4629,70,Permisos,M,1,38
4630,70,Retiro,F,48,35
4631,70,Retiro,F,62,36
4632,70,Retiro,F,46,37
4633,70,Retiro,F,8,38
4634,70,Retiro,M,26,35
4635,70,Retiro,M,36,36
4636,70,Retiro,M,26,37
4637,70,Retiro,M,2,38
4638,70,Servicios,F,28,35
4639,70,Servicios,F,42,36
4640,70,Servicios,F,28,37
4641,70,Servicios,F,7,38
4642,70,Servicios,M,37,35
4643,70,Servicios,M,53,36
4644,70,Servicios,M,44,37
4645,70,Servicios,M,5,38
4646,70,Transferencias,F,437,35
4647,70,Transferencias,F,526,36
4648,70,Transferencias,F,400,37
4649,70,Transferencias,F,79,38
4650,70,Transferencias,M,362,35
4651,70,Transferencias,M,405,36
4652,70,Transferencias,M,283,37
4653,70,Transferencias,M,54,38
4654,71,Administracion,F,1637,35
4655,71,Administracion,F,1769,36
4656,71,Administracion,F,1372,37
4657,71,Administracion,F,345,38
4658,71,Administracion,M,1570,35
4659,71,Administracion,M,1699,36
4660,71,Administracion,M,1339,37
4661,71,Administracion,M,351,38
4662,71,Consulta,F,2602,35
4663,71,Consulta,F,2809,36
4664,71,Consulta,F,2159,37
4665,71,Consulta,F,520,38
4666,71,Consulta,M,2345,35
4667,71,Consulta,M,2521,36
4668,71,Consulta,M,2006,37
4669,71,Consulta,M,480,38
4670,71,Contacto,F,6,35
4671,71,Contacto,F,5,36
4672,71,Contacto,F,2,37
4673,71,Contacto,M,1,35
4674,71,Contacto,M,1,36
4675,71,Contacto,M,4,37
4676,71,Contacto,M,1,38
4677,71,Creacion de usuario,F,2,35
4678,71,Creacion de usuario,F,3,36
4679,71,Creacion de usuario,F,1,37
4680,71,Creacion de usuario,M,6,35
4681,71,Creacion de usuario,M,3,36
4682,71,Creacion de usuario,M,4,37
4683,71,Pagos,F,35,35
4684,71,Pagos,F,29,36
4685,71,Pagos,F,25,37
4686,71,Pagos,F,5,38
4687,71,Pagos,M,33,35
4688,71,Pagos,M,28,36
4689,71,Pagos,M,34,37
4690,71,Pagos,M,5,38
4691,71,Pasos,F,128,35
4692,71,Pasos,F,157,36
4693,71,Pasos,F,116,37
4694,71,Pasos,F,36,38
4695,71,Pasos,M,99,35
4696,71,Pasos,M,102,36
4697,71,Pasos,M,101,37
4698,71,Pasos,M,16,38
4699,71,Permisos,F,4,35
4700,71,Permisos,F,5,36
4701,71,Permisos,F,4,37
4702,71,Permisos,M,1,35
4703,71,Permisos,M,7,36
4704,71,Permisos,M,2,37
4705,71,Permisos,M,1,38
4706,71,Retiro,F,49,35
4707,71,Retiro,F,53,36
4708,71,Retiro,F,36,37
4709,71,Retiro,F,7,38
4710,71,Retiro,M,28,35
4711,71,Retiro,M,29,36
4712,71,Retiro,M,27,37
4713,71,Retiro,M,5,38
4714,71,Servicios,F,26,35
4715,71,Servicios,F,28,36
4716,71,Servicios,F,27,37
4717,71,Servicios,F,1,38
4718,71,Servicios,M,24,35
4719,71,Servicios,M,32,36
4720,71,Servicios,M,40,37
4721,71,Servicios,M,3,38
4722,71,Transferencias,F,420,35
4723,71,Transferencias,F,487,36
4724,71,Transferencias,F,346,37
4725,71,Transferencias,F,74,38
4726,71,Transferencias,M,319,35
4727,71,Transferencias,M,352,36
4728,71,Transferencias,M,250,37
4729,71,Transferencias,M,40,38
4730,72,Administracion,F,1470,35
4731,72,Administracion,F,1613,36
4732,72,Administracion,F,1219,37
4733,72,Administracion,F,334,38
4734,72,Administracion,M,1404,35
4735,72,Administracion,M,1493,36
4736,72,Administracion,M,1116,37
4737,72,Administracion,M,326,38
4738,72,Consulta,F,2345,35
4739,72,Consulta,F,2601,36
4740,72,Consulta,F,1929,37
4741,72,Consulta,F,524,38
4742,72,Consulta,M,2158,35
4743,72,Consulta,M,2325,36
4744,72,Consulta,M,1677,37
4745,72,Consulta,M,454,38
4746,72,Contacto,F,1,35
4747,72,Contacto,F,4,36
4748,72,Contacto,F,2,37
4749,72,Contacto,M,3,35
4750,72,Contacto,M,1,36
4751,72,Contacto,M,4,37
4752,72,Contacto,M,3,38
4753,72,Creacion de usuario,F,2,35
4754,72,Creacion de usuario,F,6,36
4755,72,Creacion de usuario,F,4,37
4756,72,Creacion de usuario,M,3,35
4757,72,Creacion de usuario,M,4,36
4758,72,Creacion de usuario,M,3,37
4759,72,Pagos,F,27,35
4760,72,Pagos,F,31,36
4761,72,Pagos,F,24,37
4762,72,Pagos,F,7,38
4763,72,Pagos,M,26,35
4764,72,Pagos,M,42,36
4765,72,Pagos,M,20,37
4766,72,Pagos,M,4,38
4767,72,Pasos,F,112,35
4768,72,Pasos,F,141,36
4769,72,Pasos,F,111,37
4770,72,Pasos,F,27,38
4771,72,Pasos,M,105,35
4772,72,Pasos,M,105,36
4773,72,Pasos,M,76,37
4774,72,Pasos,M,12,38
4775,72,Permisos,F,5,35
4776,72,Permisos,F,3,36
4777,72,Permisos,F,8,37
4778,72,Permisos,M,6,35
4779,72,Permisos,M,3,36
4780,72,Permisos,M,7,37
4781,72,Retiro,F,44,35
4782,72,Retiro,F,59,36
4783,72,Retiro,F,30,37
4784,72,Retiro,F,11,38
4785,72,Retiro,M,29,35
4786,72,Retiro,M,35,36
4787,72,Retiro,M,22,37
4788,72,Retiro,M,3,38
4789,72,Servicios,F,40,35
4790,72,Servicios,F,34,36
4791,72,Servicios,F,31,37
4792,72,Servicios,F,8,38
4793,72,Servicios,M,33,35
4794,72,Servicios,M,35,36
4795,72,Servicios,M,32,37
4796,72,Servicios,M,5,38
4797,72,Transferencias,F,365,35
4798,72,Transferencias,F,453,36
4799,72,Transferencias,F,309,37
4800,72,Transferencias,F,63,38
4801,72,Transferencias,M,306,35
4802,72,Transferencias,M,357,36
4803,72,Transferencias,M,233,37
4804,72,Transferencias,M,48,38
4805,73,Administracion,F,1320,35
4806,73,Administracion,F,1445,36
4807,73,Administracion,F,1067,37
4808,73,Administracion,F,277,38
4809,73,Administracion,M,1208,35
4810,73,Administracion,M,1252,36
4811,73,Administracion,M,1054,37
4812,73,Administracion,M,308,38
4813,73,Consulta,F,2048,35
4814,73,Consulta,F,2292,36
4815,73,Consulta,F,1707,37
4816,73,Consulta,F,410,38
4817,73,Consulta,M,1896,35
4818,73,Consulta,M,1975,36
4819,73,Consulta,M,1610,37
4820,73,Consulta,M,418,38
4821,73,Contacto,F,4,36
4822,73,Contacto,F,1,37
4823,73,Contacto,M,5,35
4824,73,Contacto,M,1,36
4825,73,Contacto,M,5,37
4826,73,Contacto,M,1,38
4827,73,Creacion de usuario,F,4,35
4828,73,Creacion de usuario,F,2,36
4829,73,Creacion de usuario,F,1,37
4830,73,Creacion de usuario,M,5,35
4831,73,Creacion de usuario,M,4,36
4832,73,Creacion de usuario,M,2,37
4833,73,Pagos,F,18,35
4834,73,Pagos,F,21,36
4835,73,Pagos,F,18,37
4836,73,Pagos,F,2,38
4837,73,Pagos,M,20,35
4838,73,Pagos,M,28,36
4839,73,Pagos,M,32,37
4840,73,Pagos,M,7,38
4841,73,Pasos,F,97,35
4842,73,Pasos,F,116,36
4843,73,Pasos,F,106,37
4844,73,Pasos,F,21,38
4845,73,Pasos,M,89,35
4846,73,Pasos,M,90,36
4847,73,Pasos,M,82,37
4848,73,Pasos,M,14,38
4849,73,Permisos,F,3,35
4850,73,Permisos,F,6,36
4851,73,Permisos,F,3,37
4852,73,Permisos,M,7,35
4853,73,Permisos,M,5,36
4854,73,Permisos,M,4,37
4855,73,Retiro,F,36,35
4856,73,Retiro,F,44,36
4857,73,Retiro,F,35,37
4858,73,Retiro,F,6,38
4859,73,Retiro,M,28,35
4860,73,Retiro,M,32,36
4861,73,Retiro,M,18,37
4862,73,Retiro,M,3,38
4863,73,Servicios,F,19,35
4864,73,Servicios,F,22,36
4865,73,Servicios,F,28,37
4866,73,Servicios,F,2,38
4867,73,Servicios,M,22,35
4868,73,Servicios,M,24,36
4869,73,Servicios,M,27,37
4870,73,Servicios,M,3,38
4871,73,Transferencias,F,330,35
4872,73,Transferencias,F,414,36
4873,73,Transferencias,F,290,37
4874,73,Transferencias,F,54,38
4875,73,Transferencias,M,301,35
4876,73,Transferencias,M,321,36
4877,73,Transferencias,M,229,37
4878,73,Transferencias,M,40,38
4879,74,Administracion,F,1193,35
4880,74,Administracion,F,1286,36
4881,74,Administracion,F,997,37
4882,74,Administracion,F,260,38
4883,74,Administracion,M,1097,35
4884,74,Administracion,M,1183,36
4885,74,Administracion,M,927,37
4886,74,Administracion,M,263,38
4887,74,Consulta,F,1838,35
4888,74,Consulta,F,2057,36
4889,74,Consulta,F,1558,37
4890,74,Consulta,F,414,38
4891,74,Consulta,M,1693,35
4892,74,Consulta,M,1858,36
4893,74,Consulta,M,1437,37
4894,74,Consulta,M,370,38
4895,74,Contacto,F,1,35
4896,74,Contacto,F,1,37
4897,74,Contacto,M,3,35
4898,74,Contacto,M,1,36
4899,74,Contacto,M,4,37
4900,74,Creacion de usuario,F,1,35
4901,74,Creacion de usuario,F,2,36
4902,74,Creacion de usuario,F,1,37
4903,74,Creacion de usuario,M,5,35
4904,74,Creacion de usuario,M,5,36
4905,74,Creacion de usuario,M,5,37
4906,74,Pagos,F,21,35
4907,74,Pagos,F,23,36
4908,74,Pagos,F,21,37
4909,74,Pagos,F,7,38
4910,74,Pagos,M,19,35
4911,74,Pagos,M,16,36
4912,74,Pagos,M,22,37
4913,74,Pagos,M,6,38
4914,74,Pasos,F,93,35
4915,74,Pasos,F,106,36
4916,74,Pasos,F,85,37
4917,74,Pasos,F,26,38
4918,74,Pasos,M,69,35
4919,74,Pasos,M,78,36
4920,74,Pasos,M,63,37
4921,74,Pasos,M,15,38
4922,74,Permisos,F,8,35
4923,74,Permisos,F,4,36
4924,74,Permisos,F,3,37
4925,74,Permisos,M,5,35
4926,74,Permisos,M,3,36
4927,74,Permisos,M,1,37
4928,74,Permisos,M,1,38
4929,74,Retiro,F,29,35
4930,74,Retiro,F,39,36
4931,74,Retiro,F,32,37
4932,74,Retiro,F,12,38
4933,74,Retiro,M,29,35
4934,74,Retiro,M,35,36
4935,74,Retiro,M,30,37
4936,74,Retiro,M,6,38
4937,74,Servicios,F,17,35
4938,74,Servicios,F,28,36
4939,74,Servicios,F,22,37
4940,74,Servicios,F,3,38
4941,74,Servicios,M,27,35
4942,74,Servicios,M,21,36
4943,74,Servicios,M,27,37
4944,74,Servicios,M,1,38
4945,74,Transferencias,F,301,35
4946,74,Transferencias,F,359,36
4947,74,Transferencias,F,258,37
4948,74,Transferencias,F,52,38
4949,74,Transferencias,M,250,35
4950,74,Transferencias,M,302,36
4951,74,Transferencias,M,208,37
4952,74,Transferencias,M,41,38
4953,75,Administracion,F,1013,35
4954,75,Administracion,F,1073,36
4955,75,Administracion,F,795,37
4956,75,Administracion,F,224,38
4957,75,Administracion,M,1056,35
4958,75,Administracion,M,1139,36
4959,75,Administracion,M,848,37
4960,75,Administracion,M,244,38
4961,75,Consulta,F,1631,35
4962,75,Consulta,F,1803,36
4963,75,Consulta,F,1261,37
4964,75,Consulta,F,338,38
4965,75,Consulta,M,1613,35
4966,75,Consulta,M,1791,36
4967,75,Consulta,M,1308,37
4968,75,Consulta,M,355,38
4969,75,Contacto,F,1,35
4970,75,Contacto,F,3,36
4971,75,Contacto,M,2,35
4972,75,Contacto,M,4,36
4973,75,Contacto,M,3,37
4974,75,Creacion de usuario,F,2,35
4975,75,Creacion de usuario,F,1,36
4976,75,Creacion de usuario,F,1,37
4977,75,Creacion de usuario,F,1,38
4978,75,Creacion de usuario,M,1,35
4979,75,Creacion de usuario,M,2,36
4980,75,Creacion de usuario,M,3,37
4981,75,Creacion de usuario,M,1,38
4982,75,Pagos,F,20,35
4983,75,Pagos,F,20,36
4984,75,Pagos,F,16,37
4985,75,Pagos,F,2,38
4986,75,Pagos,M,11,35
4987,75,Pagos,M,18,36
4988,75,Pagos,M,19,37
4989,75,Pagos,M,4,38
4990,75,Pasos,F,90,35
4991,75,Pasos,F,96,36
4992,75,Pasos,F,75,37
4993,75,Pasos,F,13,38
4994,75,Pasos,M,64,35
4995,75,Pasos,M,71,36
4996,75,Pasos,M,64,37
4997,75,Pasos,M,13,38
4998,75,Permisos,F,7,35
4999,75,Permisos,F,6,36
5000,75,Permisos,F,3,37
5001,75,Permisos,M,9,35
5002,75,Permisos,M,3,36
5003,75,Permisos,M,5,37
5004,75,Retiro,F,30,35
5005,75,Retiro,F,47,36
5006,75,Retiro,F,28,37
5007,75,Retiro,F,5,38
5008,75,Retiro,M,27,35
5009,75,Retiro,M,22,36
5010,75,Retiro,M,22,37
5011,75,Retiro,M,8,38
5012,75,Servicios,F,17,35
5013,75,Servicios,F,13,36
5014,75,Servicios,F,12,37
5015,75,Servicios,F,7,38
5016,75,Servicios,M,25,35
5017,75,Servicios,M,31,36
5018,75,Servicios,M,22,37
5019,75,Servicios,M,9,38
5020,75,Transferencias,F,283,35
5021,75,Transferencias,F,346,36
5022,75,Transferencias,F,213,37
5023,75,Transferencias,F,42,38
5024,75,Transferencias,M,237,35
5025,75,Transferencias,M,282,36
5026,75,Transferencias,M,195,37
5027,75,Transferencias,M,34,38
5028,76,Administracion,F,941,35
5029,76,Administracion,F,1069,36
5030,76,Administracion,F,794,37
5031,76,Administracion,F,220,38
5032,76,Administracion,M,960,35
5033,76,Administracion,M,942,36
5034,76,Administracion,M,761,37
5035,76,Administracion,M,191,38
5036,76,Consulta,F,1502,35
5037,76,Consulta,F,1727,36
5038,76,Consulta,F,1216,37
5039,76,Consulta,F,334,38
5040,76,Consulta,M,1500,35
5041,76,Consulta,M,1530,36
5042,76,Consulta,M,1178,37
5043,76,Consulta,M,270,38
5044,76,Contacto,F,2,36
5045,76,Contacto,F,2,37
5046,76,Contacto,M,1,35
5047,76,Contacto,M,3,36
5048,76,Creacion de usuario,F,1,35
5049,76,Creacion de usuario,F,1,36
5050,76,Creacion de usuario,M,2,35
5051,76,Creacion de usuario,M,1,36
5052,76,Creacion de usuario,M,2,37
5053,76,Creacion de usuario,M,1,38
5054,76,Pagos,F,13,35
5055,76,Pagos,F,11,36
5056,76,Pagos,F,9,37
5057,76,Pagos,F,6,38
5058,76,Pagos,M,9,35
5059,76,Pagos,M,20,36
5060,76,Pagos,M,13,37
5061,76,Pagos,M,3,38
5062,76,Pasos,F,73,35
5063,76,Pasos,F,99,36
5064,76,Pasos,F,64,37
5065,76,Pasos,F,15,38
5066,76,Pasos,M,65,35
5067,76,Pasos,M,64,36
5068,76,Pasos,M,64,37
5069,76,Pasos,M,11,38
5070,76,Permisos,F,5,35
5071,76,Permisos,F,3,36
5072,76,Permisos,F,2,37
5073,76,Permisos,M,5,35
5074,76,Permisos,M,2,36
5075,76,Permisos,M,1,37
5076,76,Retiro,F,40,35
5077,76,Retiro,F,46,36
5078,76,Retiro,F,32,37
5079,76,Retiro,F,7,38
5080,76,Retiro,M,31,35
5081,76,Retiro,M,28,36
5082,76,Retiro,M,24,37
5083,76,Retiro,M,7,38
5084,76,Servicios,F,23,35
5085,76,Servicios,F,16,36
5086,76,Servicios,F,13,37
5087,76,Servicios,F,3,38
5088,76,Servicios,M,14,35
5089,76,Servicios,M,23,36
5090,76,Servicios,M,18,37
5091,76,Servicios,M,1,38
5092,76,Transferencias,F,263,35
5093,76,Transferencias,F,336,36
5094,76,Transferencias,F,207,37
5095,76,Transferencias,F,46,38
5096,76,Transferencias,M,232,35
5097,76,Transferencias,M,253,36
5098,76,Transferencias,M,175,37
5099,76,Transferencias,M,26,38
5100,77,Administracion,F,893,35
5101,77,Administracion,F,974,36
5102,77,Administracion,F,683,37
5103,77,Administracion,F,160,38
5104,77,Administracion,M,789,35
5105,77,Administracion,M,826,36
5106,77,Administracion,M,628,37
5107,77,Administracion,M,179,38
5108,77,Consulta,F,1442,35
5109,77,Consulta,F,1634,36
5110,77,Consulta,F,1127,37
5111,77,Consulta,F,266,38
5112,77,Consulta,M,1217,35
5113,77,Consulta,M,1300,36
5114,77,Consulta,M,989,37
5115,77,Consulta,M,266,38
5116,77,Contacto,F,1,36
5117,77,Contacto,F,2,37
5118,77,Contacto,M,1,36
5119,77,Creacion de usuario,F,2,35
5120,77,Creacion de usuario,F,3,36
5121,77,Creacion de usuario,F,4,37
5122,77,Creacion de usuario,M,3,35
5123,77,Creacion de usuario,M,2,36
5124,77,Creacion de usuario,M,6,37
5125,77,Creacion de usuario,M,1,38
5126,77,Pagos,F,13,35
5127,77,Pagos,F,10,36
5128,77,Pagos,F,17,37
5129,77,Pagos,F,3,38
5130,77,Pagos,M,15,35
5131,77,Pagos,M,15,36
5132,77,Pagos,M,13,37
5133,77,Pagos,M,6,38
5134,77,Pasos,F,60,35
5135,77,Pasos,F,90,36
5136,77,Pasos,F,56,37
5137,77,Pasos,F,14,38
5138,77,Pasos,M,43,35
5139,77,Pasos,M,54,36
5140,77,Pasos,M,47,37
5141,77,Pasos,M,10,38
5142,77,Permisos,F,3,35
5143,77,Permisos,F,3,36
5144,77,Permisos,F,3,37
5145,77,Permisos,M,2,35
5146,77,Permisos,M,2,36
5147,77,Permisos,M,2,37
5148,77,Retiro,F,33,35
5149,77,Retiro,F,34,36
5150,77,Retiro,F,23,37
5151,77,Retiro,F,4,38
5152,77,Retiro,M,30,35
5153,77,Retiro,M,34,36
5154,77,Retiro,M,27,37
5155,77,Retiro,M,7,38
5156,77,Servicios,F,13,35
5157,77,Servicios,F,26,36
5158,77,Servicios,F,16,37
5159,77,Servicios,F,5,38
5160,77,Servicios,M,16,35
5161,77,Servicios,M,24,36
5162,77,Servicios,M,17,37
5163,77,Servicios,M,3,38
5164,77,Transferencias,F,247,35
5165,77,Transferencias,F,309,36
5166,77,Transferencias,F,217,37
5167,77,Transferencias,F,41,38
5168,77,Transferencias,M,180,35
5169,77,Transferencias,M,223,36
5170,77,Transferencias,M,148,37
5171,77,Transferencias,M,34,38
5172,78,Administracion,F,787,35
5173,78,Administracion,F,852,36
5174,78,Administracion,F,652,37
5175,78,Administracion,F,169,38
5176,78,Administracion,M,761,35
5177,78,Administracion,M,842,36
5178,78,Administracion,M,587,37
5179,78,Administracion,M,158,38
5180,78,Consulta,F,1303,35
5181,78,Consulta,F,1395,36
5182,78,Consulta,F,1049,37
5183,78,Consulta,F,252,38
5184,78,Consulta,M,1185,35
5185,78,Consulta,M,1290,36
5186,78,Consulta,M,889,37
5187,78,Consulta,M,209,38
5188,78,Contacto,F,1,36
5189,78,Contacto,F,3,37
5190,78,Contacto,M,1,36
5191,78,Contacto,M,2,38
5192,78,Creacion de usuario,F,2,35
5193,78,Creacion de usuario,F,3,36
5194,78,Creacion de usuario,F,2,37
5195,78,Creacion de usuario,M,1,35
5196,78,Creacion de usuario,M,2,36
5197,78,Creacion de usuario,M,9,37
5198,78,Pagos,F,12,35
5199,78,Pagos,F,21,36
5200,78,Pagos,F,12,37
5201,78,Pagos,F,1,38
5202,78,Pagos,M,8,35
5203,78,Pagos,M,9,36
5204,78,Pagos,M,11,37
5205,78,Pagos,M,4,38
5206,78,Pasos,F,77,35
5207,78,Pasos,F,71,36
5208,78,Pasos,F,60,37
5209,78,Pasos,F,13,38
5210,78,Pasos,M,47,35
5211,78,Pasos,M,65,36
5212,78,Pasos,M,39,37
5213,78,Pasos,M,7,38
5214,78,Permisos,F,2,35
5215,78,Permisos,F,2,36
5216,78,Permisos,F,4,37
5217,78,Permisos,M,7,35
5218,78,Permisos,M,2,36
5219,78,Retiro,F,24,35
5220,78,Retiro,F,31,36
5221,78,Retiro,F,27,37
5222,78,Retiro,F,6,38
5223,78,Retiro,M,31,35
5224,78,Retiro,M,39,36
5225,78,Retiro,M,22,37
5226,78,Retiro,M,4,38
5227,78,Servicios,F,19,35
5228,78,Servicios,F,25,36
5229,78,Servicios,F,17,37
5230,78,Servicios,F,2,38
5231,78,Servicios,M,11,35
5232,78,Servicios,M,17,36
5233,78,Servicios,M,14,37
5234,78,Servicios,M,2,38
5235,78,Transferencias,F,239,35
5236,78,Transferencias,F,251,36
5237,78,Transferencias,F,185,37
5238,78,Transferencias,F,37,38
5239,78,Transferencias,M,178,35
5240,78,Transferencias,M,212,36
5241,78,Transferencias,M,123,37
5242,78,Transferencias,M,16,38
5243,79,Administracion,F,642,35
5244,79,Administracion,F,735,36
5245,79,Administracion,F,538,37
5246,79,Administracion,F,148,38
5247,79,Administracion,M,677,35
5248,79,Administracion,M,724,36
5249,79,Administracion,M,512,37
5250,79,Administracion,M,129,38
5251,79,Consulta,F,1037,35
5252,79,Consulta,F,1190,36
5253,79,Consulta,F,878,37
5254,79,Consulta,F,232,38
5255,79,Consulta,M,1028,35
5256,79,Consulta,M,1139,36
5257,79,Consulta,M,801,37
5258,79,Consulta,M,182,38
5259,79,Contacto,F,1,35
5260,79,Contacto,F,1,36
5261,79,Contacto,F,2,37
5262,79,Contacto,M,1,35
5263,79,Contacto,M,1,37
5264,79,Creacion de usuario,F,1,35
5265,79,Creacion de usuario,F,2,37
5266,79,Creacion de usuario,M,3,35
5267,79,Creacion de usuario,M,1,36
5268,79,Creacion de usuario,M,1,37
5269,79,Creacion de usuario,M,1,38
5270,79,Pagos,F,9,35
5271,79,Pagos,F,12,36
5272,79,Pagos,F,12,37
5273,79,Pagos,F,2,38
5274,79,Pagos,M,6,35
5275,79,Pagos,M,10,36
5276,79,Pagos,M,9,37
5277,79,Pagos,M,2,38
5278,79,Pasos,F,52,35
5279,79,Pasos,F,61,36
5280,79,Pasos,F,59,37
5281,79,Pasos,F,10,38
5282,79,Pasos,M,36,35
5283,79,Pasos,M,49,36
5284,79,Pasos,M,30,37
5285,79,Pasos,M,5,38
5286,79,Permisos,F,2,36
5287,79,Permisos,F,1,37
5288,79,Permisos,M,3,35
5289,79,Permisos,M,2,36
5290,79,Permisos,M,2,37
5291,79,Retiro,F,23,35
5292,79,Retiro,F,15,36
5293,79,Retiro,F,14,37
5294,79,Retiro,F,5,38
5295,79,Retiro,M,15,35
5296,79,Retiro,M,24,36
5297,79,Retiro,M,15,37
5298,79,Retiro,M,3,38
5299,79,Servicios,F,11,35
5300,79,Servicios,F,23,36
5301,79,Servicios,F,20,37
5302,79,Servicios,F,3,38
5303,79,Servicios,M,13,35
5304,79,Servicios,M,21,36
5305,79,Servicios,M,16,37
5306,79,Servicios,M,5,38
5307,79,Transferencias,F,188,35
5308,79,Transferencias,F,232,36
5309,79,Transferencias,F,161,37
5310,79,Transferencias,F,31,38
5311,79,Transferencias,M,149,35
5312,79,Transferencias,M,192,36
5313,79,Transferencias,M,133,37
5314,79,Transferencias,M,17,38
5315,80,Administracion,F,617,35
5316,80,Administracion,F,654,36
5317,80,Administracion,F,511,37
5318,80,Administracion,F,141,38
5319,80,Administracion,M,589,35
5320,80,Administracion,M,633,36
5321,80,Administracion,M,450,37
5322,80,Administracion,M,139,38
5323,80,Consulta,F,957,35
5324,80,Consulta,F,1041,36
5325,80,Consulta,F,779,37
5326,80,Consulta,F,197,38
5327,80,Consulta,M,925,35
5328,80,Consulta,M,1005,36
5329,80,Consulta,M,681,37
5330,80,Consulta,M,211,38
5331,80,Contacto,F,2,35
5332,80,Contacto,F,1,36
5333,80,Contacto,F,1,37
5334,80,Contacto,M,2,36
5335,80,Creacion de usuario,F,2,35
5336,80,Creacion de usuario,F,1,36
5337,80,Creacion de usuario,M,1,35
5338,80,Creacion de usuario,M,1,36
5339,80,Creacion de usuario,M,3,37
5340,80,Pagos,F,5,35
5341,80,Pagos,F,11,36
5342,80,Pagos,F,10,37
5343,80,Pagos,F,4,38
5344,80,Pagos,M,7,35
5345,80,Pagos,M,8,36
5346,80,Pagos,M,6,37
5347,80,Pagos,M,2,38
5348,80,Pasos,F,60,35
5349,80,Pasos,F,68,36
5350,80,Pasos,F,59,37
5351,80,Pasos,F,9,38
5352,80,Pasos,M,35,35
5353,80,Pasos,M,45,36
5354,80,Pasos,M,28,37
5355,80,Pasos,M,5,38
5356,80,Permisos,F,2,35
5357,80,Permisos,F,1,36
5358,80,Permisos,M,2,35
5359,80,Permisos,M,2,36
5360,80,Permisos,M,2,37
5361,80,Retiro,F,24,35
5362,80,Retiro,F,26,36
5363,80,Retiro,F,20,37
5364,80,Retiro,F,3,38
5365,80,Retiro,M,12,35
5366,80,Retiro,M,20,36
5367,80,Retiro,M,18,37
5368,80,Retiro,M,5,38
5369,80,Servicios,F,9,35
5370,80,Servicios,F,9,36
5371,80,Servicios,F,7,37
5372,80,Servicios,M,14,35
5373,80,Servicios,M,24,36
5374,80,Servicios,M,13,37
5375,80,Servicios,M,4,38
5376,80,Transferencias,F,160,35
5377,80,Transferencias,F,195,36
5378,80,Transferencias,F,138,37
5379,80,Transferencias,F,26,38
5380,80,Transferencias,M,152,35
5381,80,Transferencias,M,182,36
5382,80,Transferencias,M,95,37
5383,80,Transferencias,M,27,38
5384,81,Administracion,F,544,35
5385,81,Administracion,F,566,36
5386,81,Administracion,F,417,37
5387,81,Administracion,F,100,38
5388,81,Administracion,M,494,35
5389,81,Administracion,M,512,36
5390,81,Administracion,M,347,37
5391,81,Administracion,M,83,38
5392,81,Consulta,F,870,35
5393,81,Consulta,F,948,36
5394,81,Consulta,F,661,37
5395,81,Consulta,F,158,38
5396,81,Consulta,M,752,35
5397,81,Consulta,M,848,36
5398,81,Consulta,M,548,37
5399,81,Consulta,M,126,38
5400,81,Contacto,M,1,36
5401,81,Contacto,M,1,37
5402,81,Creacion de usuario,F,1,35
5403,81,Creacion de usuario,M,2,37
5404,81,Pagos,F,11,35
5405,81,Pagos,F,11,36
5406,81,Pagos,F,2,37
5407,81,Pagos,F,1,38
5408,81,Pagos,M,7,35
5409,81,Pagos,M,9,36
5410,81,Pagos,M,7,37
5411,81,Pagos,M,1,38
5412,81,Pasos,F,49,35
5413,81,Pasos,F,47,36
5414,81,Pasos,F,38,37
5415,81,Pasos,F,11,38
5416,81,Pasos,M,25,35
5417,81,Pasos,M,35,36
5418,81,Pasos,M,29,37
5419,81,Pasos,M,2,38
5420,81,Permisos,F,1,35
5421,81,Permisos,F,1,37
5422,81,Permisos,M,1,35
5423,81,Permisos,M,1,38
5424,81,Retiro,F,17,35
5425,81,Retiro,F,21,36
5426,81,Retiro,F,19,37
5427,81,Retiro,F,4,38
5428,81,Retiro,M,13,35
5429,81,Retiro,M,17,36
5430,81,Retiro,M,14,37
5431,81,Servicios,F,6,35
5432,81,Servicios,F,12,36
5433,81,Servicios,F,10,37
5434,81,Servicios,F,3,38
5435,81,Servicios,M,4,35
5436,81,Servicios,M,9,36
5437,81,Servicios,M,12,37
5438,81,Servicios,M,2,38
5439,81,Transferencias,F,162,35
5440,81,Transferencias,F,192,36
5441,81,Transferencias,F,114,37
5442,81,Transferencias,F,25,38
5443,81,Transferencias,M,119,35
5444,81,Transferencias,M,179,36
5445,81,Transferencias,M,91,37
5446,81,Transferencias,M,15,38
